Source.Name,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,Column1
pralhadspell.normal.csv,9.035728,1.382715,1.095649,1.349664,0.804924,18.857029,1.636241,2.497367,4.105344,3.724395,9.789724,1.117487,1.030829,0.627783,0.417904,52.835609,5.625227,3.732347,4.158955,2.871167,1.372777,0.917332,0.803181,1.14831,1.065956,1.250844,0.531754,0.550925,0.670732,0.547968,0.216223,0.350665,0.568125,0.524483,0.504398,2.167195,0.856338,1.343457,1.337444,0.910865,3.601639,1.911483,2.563151,1.723757,1.187647,38.386345,12.2245,4.517214,2.898781,1.517168,6.03229,1.104998,1.895571,3.062055,1.746865,4.73656,2.25606,1.82494,1.744233,1.156532,52.621639,5.954247,4.996552,4.040419,2.495836,43.754333,9.622154,2.517395,2.208125,1.092094,
pralhadspell.normal.csv,10.26989,1.419614,1.22098,1.425834,0.907153,19.396078,1.716603,3.093055,4.671595,4.16955,12.808657,1.427883,1.019193,0.641171,0.449958,48.284061,7.082951,3.434316,4.613,3.193824,1.712156,0.890742,0.93014,1.207754,1.142555,1.009523,0.529907,0.617254,0.757503,0.602289,0.286694,0.323622,0.624973,0.57361,0.535591,2.378076,0.775079,1.644301,1.506821,0.978373,3.677433,1.600121,3.285552,1.917132,1.289713,27.317835,9.312225,4.752442,2.962065,1.573454,5.965964,1.015912,2.249798,3.246362,2.022747,5.252282,1.972605,2.182594,1.886918,1.277879,54.366188,5.110797,5.112318,4.302766,2.515184,51.018082,10.295086,3.003174,2.337545,1.270301,
pralhadspell.normal.csv,10.508227,1.384264,1.334707,1.44856,0.981367,17.733088,1.995434,3.674841,4.931711,4.690157,17.010422,1.756369,1.018925,0.622118,0.451579,39.724529,8.545444,3.013538,4.885855,3.500522,2.23207,0.810941,1.019457,1.258252,1.215448,1.067858,0.516837,0.653649,0.826765,0.658924,0.451063,0.270909,0.645798,0.597751,0.559944,3.115046,0.674571,1.908714,1.574134,1.040176,4.408136,1.261385,3.895527,2.006737,1.373872,18.237797,6.464376,4.66054,2.886413,1.609466,6.209552,0.935576,2.597292,3.256327,2.261424,5.831701,1.588076,2.45585,1.931497,1.360677,60.549076,4.447365,5.278884,4.262439,2.578696,63.198254,11.665394,3.624253,2.396738,1.430442,
pralhadspell.normal.csv,9.706111,1.266625,1.435914,1.411128,1.027121,14.393537,2.329133,4.04333,4.90243,5.309736,21.554724,2.019586,1.045302,0.56895,0.427494,30.6374,9.735978,2.569039,4.903261,3.831769,2.776253,0.737288,1.07883,1.288581,1.28995,1.372246,0.494713,0.666698,0.861961,0.722593,0.664385,0.218564,0.639112,0.590177,0.584026,4.109159,0.633702,2.097838,1.527053,1.101582,5.817604,1.062364,4.275364,1.969384,1.442416,12.902366,4.423832,4.290789,2.685479,1.641731,6.682436,0.944096,2.891219,3.078813,2.441272,6.37284,1.24901,2.641414,1.865721,1.410608,67.76049,4.065919,5.27068,3.966894,2.653464,72.888542,12.608228,4.217135,2.350302,1.558664,
pralhadspell.normal.csv,8.249996,1.150319,1.497224,1.314933,1.064083,10.559855,2.564128,4.063479,4.699415,5.96628,25.568056,2.35433,1.12482,0.496486,0.393653,21.692284,10.745817,2.209978,4.64528,4.218811,3.252541,0.79748,1.11709,1.283565,1.371437,1.849128,0.489851,0.663664,0.85347,0.797238,0.922138,0.203323,0.616273,0.552116,0.616139,5.286865,0.751544,2.169037,1.390051,1.181392,7.592896,1.129703,4.329192,1.821493,1.511119,10.718909,3.49457,3.732212,2.390513,1.705931,7.56363,1.126659,3.054155,2.744605,2.567068,6.748809,1.116665,2.728714,1.699406,1.450918,78.759148,4.203024,5.165633,3.573886,2.763405,73.652504,12.354835,4.550204,2.182822,1.663933,
pralhadspell.normal.csv,6.930006,1.174227,1.481826,1.179681,1.118786,7.300869,2.654925,3.767914,4.46208,6.517239,28.231251,2.947847,1.258221,0.422889,0.36793,15.756478,11.878114,2.00663,4.19007,4.659847,3.680322,1.095412,1.14017,1.239726,1.458726,2.417593,0.534898,0.648596,0.805622,0.879827,1.182801,0.249537,0.586359,0.496468,0.659832,6.400312,1.083404,2.099574,1.214542,1.296527,9.260529,1.491089,4.038676,1.617229,1.597142,10.365159,3.586324,3.117498,2.056456,1.830729,8.873637,1.500982,3.022943,2.344086,2.660734,6.960885,1.300161,2.70544,1.472307,1.5064,92.3312,5.008653,5.132069,3.285352,2.953728,65.775017,11.052613,4.471087,1.916297,1.767787,
pralhadspell.normal.csv,6.412852,1.402695,1.370393,1.041021,1.209286,5.654436,2.629251,3.30861,4.26962,6.789044,28.815046,3.833379,1.404319,0.367194,0.36094,13.601733,13.324293,2.004079,3.694885,5.097535,3.972404,1.620511,1.148226,1.172154,1.538334,2.896699,0.641751,0.622958,0.733714,0.95727,1.387279,0.357205,0.555222,0.441106,0.708453,7.187249,1.595512,1.902511,1.05508,1.446163,10.143423,2.043851,3.471812,1.421666,1.708951,10.215632,4.260486,2.555453,1.741282,2.012311,10.783266,2.028431,2.789487,1.988542,2.745093,6.99905,1.780243,2.552121,1.245823,1.588938,104.753357,6.321012,5.252113,3.250903,3.237785,51.185776,9.1687,3.962346,1.611499,1.886315,
pralhadspell.normal.csv,6.880167,1.779927,1.170837,0.935504,1.332755,5.509805,2.528206,2.869965,4.111165,6.650146,27.603445,4.844654,1.496833,0.342274,0.37169,14.227843,14.964938,2.182606,3.298462,5.41729,4.247238,2.232871,1.134078,1.108498,1.58898,3.298902,0.785092,0.584567,0.657073,1.008541,1.537755,0.49827,0.524006,0.398202,0.745678,7.68591,2.143257,1.625614,0.948354,1.603665,10.156258,2.579302,2.760448,1.287685,1.837647,9.390805,5.052877,2.084673,1.494468,2.209273,13.570165,2.56931,2.40513,1.756022,2.824602,7.057473,2.399699,2.252326,1.078023,1.687829,117.028931,7.688468,5.498191,3.494229,3.568016,35.462685,7.263539,3.156622,1.343317,2.016863,
pralhadspell.normal.csv,8.038068,2.175552,0.917081,0.890933,1.464218,6.062559,2.368351,2.589603,3.920463,6.09411,25.470669,5.659212,1.482464,0.353766,0.390086,16.50172,16.312483,2.43396,3.066135,5.501198,4.481287,2.72236,1.086165,1.074477,1.594692,3.445545,0.91279,0.529032,0.593466,1.016814,1.601532,0.623722,0.483885,0.370617,0.755207,7.751001,2.538647,1.323473,0.905905,1.72785,9.653008,2.884524,2.048055,1.244506,1.962388,8.622005,5.549518,1.72622,1.355385,2.367571,16.50066,2.965096,1.966061,1.674122,2.888662,7.240334,2.923345,1.825738,1.00854,1.775248,122.190643,9.010553,5.711014,3.909888,3.85362,25.287128,5.952684,2.272198,1.172885,2.138199,
pralhadspell.normal.csv,9.257444,2.454604,0.65779,0.913635,1.572126,6.818627,2.150605,2.446605,3.647389,5.324219,23.19121,5.940784,1.360513,0.399056,0.406446,17.745384,16.763763,2.619614,2.99951,5.333767,4.604354,2.897385,1.002861,1.073253,1.561613,3.309464,0.968212,0.45952,0.550895,0.987541,1.561626,0.687144,0.425839,0.352642,0.734073,7.28265,2.630911,1.045791,0.909202,1.791656,8.571448,2.854906,1.454926,1.280337,2.06901,8.589829,5.605339,1.587382,1.326806,2.462201,19.464266,3.099667,1.566472,1.713221,2.932824,7.506083,3.139385,1.345904,1.038994,1.830452,124.954102,10.777826,5.691785,4.31825,4.004957,27.416624,5.554472,1.545548,1.116418,2.231509,
pralhadspell.normal.csv,10.312958,2.57496,0.44608,0.990069,1.644132,6.704549,1.903461,2.358953,3.321572,4.735032,21.28161,5.52708,1.164266,0.466737,0.41981,19.944324,16.009634,2.677939,3.054616,5.06967,4.690952,2.69952,0.908859,1.090045,1.525045,3.130588,0.921882,0.394318,0.528038,0.955452,1.501346,0.671488,0.357692,0.33566,0.699712,6.513821,2.392676,0.842552,0.932259,1.804886,7.738807,2.501582,1.056936,1.364752,2.166545,9.658154,5.286696,1.786421,1.399485,2.528482,21.900724,3.016384,1.282783,1.817382,2.985066,7.949059,2.995767,0.927389,1.141582,1.863604,115.980461,13.573641,5.319527,4.57093,3.990238,43.879997,6.133323,1.129237,1.157794,2.306526,
pralhadspell.normal.csv,10.798179,2.60174,0.323371,1.089848,1.689033,6.685755,1.706908,2.206316,3.032275,4.715543,19.711365,4.527194,0.947881,0.536949,0.435105,22.154257,14.220752,2.638876,3.166735,4.948884,4.787444,2.225846,0.830612,1.108708,1.528084,2.871542,0.792,0.354252,0.516538,0.963453,1.431934,0.597621,0.298532,0.312425,0.67923,5.388017,1.947311,0.741274,0.950868,1.801696,6.814994,1.975537,0.874934,1.455227,2.273094,11.883284,4.858312,2.36754,1.560307,2.633698,23.43392,2.795775,1.140252,1.919967,3.083095,8.118917,2.609759,0.666053,1.265055,1.903004,102.461372,17.592827,4.705594,4.620548,3.841533,71.821205,7.473458,1.04873,1.253477,2.389603,
pralhadspell.normal.csv,10.540998,2.635094,0.310885,1.184431,1.727297,6.037107,1.731724,1.991468,2.925917,5.464215,17.839684,3.259248,0.756362,0.587038,0.457038,26.606466,12.063683,2.59106,3.31268,5.167086,5.043209,1.694538,0.803027,1.1324,1.600164,2.789837,0.632179,0.354074,0.511238,1.038269,1.447794,0.514648,0.271044,0.285459,0.696007,4.282722,1.496145,0.759357,0.956161,1.819776,6.425622,1.472829,0.882178,1.520391,2.39901,14.831092,4.609481,3.210027,1.798383,2.823997,23.468035,2.559623,1.106514,1.965898,3.247291,7.734219,2.19325,0.600191,1.365998,1.97649,83.529007,21.927166,4.044042,4.519067,3.631068,102.997902,9.16028,1.228317,1.361666,2.500656,
pralhadspell.normal.csv,9.342489,2.727807,0.404202,1.263893,1.776891,5.618265,2.131446,1.830774,3.143331,6.897168,14.984857,2.141825,0.642471,0.611493,0.487217,32.167088,10.313254,2.663551,3.529007,5.785838,5.311628,1.342323,0.847135,1.185339,1.744261,2.653292,0.524416,0.39231,0.518141,1.178449,1.506404,0.479284,0.289463,0.269961,0.759492,3.629455,1.276596,1.052854,0.982701,1.892512,5.870646,1.171354,1.033406,1.556785,2.543979,17.250103,4.766257,4.069889,2.101158,3.093399,22.117683,2.390277,1.134357,1.946077,3.470957,6.879844,1.933297,0.72173,1.433563,2.097947,65.876869,25.435551,3.511664,4.373106,3.432978,127.60984,10.609731,1.539844,1.469886,2.638408,
pralhadspell.normal.csv,7.642284,2.87751,0.575653,1.336495,1.837716,5.139617,2.919385,1.942392,3.74578,8.654099,11.918715,1.485237,0.66376,0.625952,0.523242,37.407318,9.453535,2.927446,3.89286,6.675508,5.478623,1.293982,0.951794,1.29684,1.928416,2.569938,0.536919,0.451032,0.549555,1.350085,1.59096,0.526839,0.347459,0.286424,0.857138,6.626426,1.930238,2.048518,1.188729,2.05485,5.651685,1.164052,1.245074,1.577703,2.690125,18.224268,5.364677,4.656995,2.439844,3.379521,20.40847,2.373055,1.199898,1.917747,3.71787,5.828228,1.952288,1.006068,1.505235,2.25584,52.643272,27.179224,3.161345,4.299902,3.290902,134.559402,11.270941,1.862168,1.60662,2.776484,
pralhadspell.normal.csv,5.496274,3.025678,0.789597,1.417172,1.88874,4.846969,3.889619,2.435585,4.654434,10.226692,9.306681,1.369511,0.866796,0.654074,0.558839,40.702003,9.503926,3.342572,4.42077,7.546687,5.539508,1.517921,1.083776,1.472026,2.091272,2.534444,0.686239,0.507084,0.613472,1.496332,1.673279,0.656789,0.41855,0.347772,0.956139,16.149967,4.18837,4.200246,1.762126,2.319371,5.576062,1.447018,1.439183,1.606909,2.800456,18.539671,6.25165,4.763268,2.768262,3.584864,18.766071,2.550649,1.279926,1.962735,3.926295,5.037813,2.249246,1.423948,1.634865,2.409991,45.615105,26.629953,2.927995,4.353548,3.201544,121.435883,10.873106,2.157192,1.812708,2.872277,
pralhadspell.normal.csv,3.654662,3.106593,1.011382,1.50844,1.903079,4.73234,4.678584,3.217694,5.635338,11.166624,8.146331,1.645003,1.237881,0.714889,0.587854,41.094906,10.029886,3.807986,4.997202,8.094995,5.340714,1.857763,1.203352,1.674439,2.17768,2.393398,0.923573,0.543661,0.701507,1.565762,1.697471,0.82766,0.472683,0.445941,1.019156,33.198795,8.309094,7.549013,2.758174,2.65504,5.592924,1.89815,1.560535,1.649441,2.834758,17.628281,7.123652,4.37326,3.020377,3.624401,17.074057,2.905723,1.362251,2.127855,4.03687,4.495381,2.728296,1.919299,1.836721,2.5141,45.329006,24.090008,2.686974,4.492554,3.129047,93.983727,9.650694,2.42067,2.090948,2.890528,
pralhadspell.normal.csv,2.350355,3.090737,1.198962,1.594376,1.867558,4.592233,4.984585,4.061056,6.374218,11.243955,8.490482,2.196605,1.705885,0.809481,0.608968,38.554508,10.480078,4.194908,5.413579,8.142597,4.904253,2.124804,1.267651,1.840883,2.170985,2.144928,1.161638,0.552719,0.789566,1.535971,1.649083,0.976436,0.487077,0.552281,1.022592,54.925526,13.71136,11.487432,4.00672,2.98746,5.546366,2.356007,1.570981,1.687253,2.770458,16.613432,7.68203,3.634684,3.138314,3.471094,16.674726,3.353445,1.410455,2.388784,4.019807,4.330994,3.280587,2.374056,2.066812,2.540834,47.172421,20.567278,2.41508,4.612373,3.041925,63.499191,8.55423,2.608068,2.394402,2.827102,
pralhadspell.normal.csv,1.779925,2.994419,1.302932,1.650921,1.790686,4.658073,4.718052,4.698376,6.627222,10.502246,9.801817,2.929668,2.122269,0.914083,0.623714,33.998852,10.474452,4.3894,5.513196,7.710653,4.358081,2.200176,1.246432,1.915195,2.09524,1.895593,1.310905,0.533422,0.851524,1.420732,1.57645,1.047367,0.450661,0.633894,0.967647,75.670242,18.986456,14.889993,5.165133,3.222134,5.412105,2.68744,1.453438,1.698468,2.61649,15.031975,7.824327,2.79089,3.099729,3.173476,15.643358,3.790753,1.382333,2.65928,3.886568,4.264618,3.799983,2.644764,2.246867,2.494033,51.370724,17.170645,2.289897,4.632054,2.933378,43.430981,8.643518,2.671999,2.639502,2.710184,
pralhadspell.normal.csv,1.763527,2.845767,1.314044,1.670867,1.693883,4.539361,4.027709,4.951751,6.322351,9.215499,11.476354,3.734872,2.350886,0.999148,0.63172,28.935148,9.927495,4.405842,5.300374,6.98458,3.862454,2.071499,1.156903,1.883354,1.993533,1.679962,1.319577,0.50727,0.877522,1.258532,1.522739,1.017938,0.374531,0.671076,0.87584,88.648384,22.484558,16.656,5.86597,3.27613,5.273346,2.84408,1.264666,1.682664,2.408499,14.131599,7.886265,2.311565,3.019745,2.857552,15.251728,4.070905,1.265596,2.84924,3.677225,4.220721,4.241119,2.68438,2.326205,2.404106,59.485912,15.838149,2.849513,4.684712,2.839027,44.018009,10.629139,2.621242,2.767666,2.584533,
pralhadspell.normal.csv,2.244114,2.666374,1.298724,1.666584,1.594229,4.419158,3.205861,4.808828,5.582536,7.741992,13.387376,4.488597,2.3405,1.04212,0.627788,24.398073,8.944077,4.356371,4.924584,6.181876,3.595678,1.792764,1.050263,1.771866,1.898098,1.539367,1.182954,0.505114,0.871761,1.090094,1.525335,0.897282,0.286155,0.662397,0.773272,89.350189,23.024542,16.172855,5.880595,3.104661,5.242914,2.84334,1.121276,1.671738,2.186509,18.714027,8.871028,2.995811,3.226537,2.684556,14.438413,4.110063,1.121891,2.913589,3.425587,4.670081,4.640886,2.634922,2.331529,2.301872,90.318497,20.400524,5.169655,5.201699,2.857948,62.655426,14.404354,2.669038,2.80584,2.481607,
pralhadspell.normal.csv,3.71372,2.51607,1.324466,1.657575,1.498045,4.756766,2.624913,4.468219,4.692802,6.365201,14.935244,4.995806,2.113736,1.040295,0.604694,21.79785,7.810228,4.283628,4.593299,5.441564,3.480907,1.460278,0.975658,1.631124,1.811014,1.467185,0.950012,0.540983,0.846695,0.939438,1.544537,0.72909,0.213435,0.622299,0.677768,77.520126,20.399,13.620355,5.226346,2.722564,5.482108,2.773933,1.132657,1.710972,1.975957,33.98761,11.900702,5.402643,4.072185,2.766208,13.938243,3.955052,1.033124,2.878929,3.151906,6.38907,5.042779,2.722199,2.343257,2.200566,156.615417,34.477985,10.023483,6.628051,3.096742,89.521751,18.871426,3.019217,2.850434,2.405731,
pralhadspell.normal.csv,6.786079,2.487408,1.433436,1.646396,1.398527,6.573418,2.553978,4.139543,3.999617,5.21626,15.741539,5.116185,1.772148,0.996577,0.557284,21.565548,6.770054,4.167981,4.43413,4.782624,3.414443,1.171977,0.958523,1.504064,1.707107,1.416332,0.693528,0.604215,0.813026,0.808401,1.519626,0.572371,0.172214,0.57013,0.594096,57.402687,15.532871,9.848969,4.140431,2.202868,5.923033,2.732865,1.327945,1.817021,1.781134,61.007797,17.255802,9.386654,5.639591,3.093742,14.208849,3.797113,1.043537,2.799754,2.864736,9.897853,5.431061,3.100475,2.419154,2.08929,263.532074,58.594387,17.172703,9.050546,3.585166,112.449326,22.496914,3.756268,2.965384,2.332097,
pralhadspell.normal.csv,11.813972,2.672583,1.593694,1.618792,1.28325,10.21582,3.052168,3.95652,3.732553,4.299755,15.451899,4.803447,1.406065,0.917905,0.487644,23.602629,6.023432,3.9601,4.430821,4.149546,3.238767,0.982078,0.984942,1.40183,1.556041,1.353065,0.48536,0.664741,0.772175,0.68642,1.408517,0.478317,0.159612,0.518144,0.517618,35.710392,9.997643,6.012716,2.971125,1.654538,6.480168,2.789654,1.635342,1.959597,1.595381,94.928719,23.973478,13.993237,7.616912,3.537602,15.972544,3.891383,1.137112,2.724658,2.574522,14.997869,5.750679,3.716723,2.553659,1.947508,390.735657,88.62323,25.235796,12.006796,4.230544,123.345802,23.910723,4.742869,3.131911,2.226596,
pralhadspell.normal.csv,18.231094,3.097939,1.732257,1.554245,1.147615,15.289982,3.861527,3.934235,3.903931,3.589348,14.153147,4.169772,1.095893,0.810364,0.408012,27.296312,5.559131,3.607611,4.453162,3.504352,2.896936,0.883834,1.023912,1.305472,1.348554,1.390858,0.367006,0.693456,0.716454,0.56699,1.210495,0.465097,0.164546,0.468042,0.443366,17.976976,5.363988,3.0723,2.015095,1.185149,7.078393,2.938493,1.939113,2.066272,1.418754,128.56781,29.82102,17.847292,9.369101,3.909659,19.031174,4.402415,1.274338,2.672439,2.304067,21.185621,5.906947,4.358852,2.670652,1.765407,500.123962,116.350105,31.929005,14.580917,4.843497,120.99575,22.729654,5.62709,3.256887,2.072266,
pralhadspell.normal.csv,24.6817,3.638404,1.778031,1.438661,0.994408,20.607861,4.638302,3.986501,4.322337,3.047776,11.996893,3.428493,0.879445,0.684737,0.334474,32.171009,5.243446,3.126465,4.328501,2.856888,2.611504,0.859175,1.046766,1.193791,1.100403,1.44398,0.360029,0.679304,0.639336,0.452634,0.994843,0.518527,0.175197,0.415969,0.37087,8.155468,2.490972,1.403396,1.397083,0.854227,7.530552,3.127324,2.143808,2.056933,1.254486,149.962799,32.740284,19.660536,10.196845,4.034284,23.154696,5.250807,1.419638,2.616039,2.070492,27.105072,5.841511,4.746464,2.656874,1.546972,551.99292,132.254517,34.997231,15.809888,5.192402,108.49411,19.2969,6.042073,3.217139,1.869382,
pralhadspell.normal.csv,29.441244,4.063653,1.68789,1.287028,0.834509,24.434959,5.114927,3.991655,4.711595,2.636583,9.769695,2.797791,0.730234,0.562026,0.280376,38.308205,5.002368,2.643888,3.977646,2.246845,2.678681,0.87253,1.050105,1.06987,0.846541,1.706951,0.445409,0.634605,0.549083,0.351488,0.904938,0.600122,0.186294,0.363068,0.303702,4.720006,1.313765,0.808448,1.076773,0.656693,8.393232,3.271843,2.223071,1.903946,1.103653,154.085938,31.665016,18.892159,9.733103,3.825205,27.158932,6.146855,1.5513,2.524447,1.874152,31.881628,5.544442,4.689594,2.449792,1.308757,527.670349,130.246826,33.354317,15.148681,5.104136,90.279922,14.615868,5.766858,2.959957,1.63284,
pralhadspell.normal.csv,30.931936,4.153068,1.494438,1.143509,0.688789,25.686695,5.150043,3.885651,4.909084,2.34084,8.5618,2.377035,0.629184,0.467533,0.252909,43.749031,4.814071,2.319588,3.478146,1.745113,3.277807,0.881442,1.065553,0.960813,0.634783,2.061902,0.571187,0.591543,0.47044,0.276334,1.005957,0.66187,0.198836,0.322553,0.250598,5.040492,1.143394,0.765192,0.924661,0.55245,9.544909,3.298145,2.218379,1.64743,0.971929,140.754135,27.010386,16.003948,8.107122,3.330247,29.763639,6.738567,1.686973,2.387645,1.707526,34.058601,5.019906,4.199814,2.084331,1.082537,434.816193,110.548347,27.703127,12.739089,4.5575,71.48336,9.90866,4.85579,2.531977,1.393615,
pralhadspell.normal.csv,28.957123,3.816651,1.266258,1.056986,0.581703,24.473953,4.806672,3.66052,4.90032,2.152486,8.542745,2.111803,0.560251,0.424557,0.252771,48.689907,4.732098,2.293183,2.997427,1.421783,4.414531,0.854165,1.126108,0.897624,0.506275,2.611471,0.674712,0.57754,0.428633,0.236905,1.286856,0.663358,0.211045,0.312289,0.220623,6.10396,1.269486,0.840386,0.850386,0.505284,11.122097,3.148164,2.172548,1.379182,0.869084,117.451714,20.57831,12.338758,5.920586,2.704541,29.971199,6.840256,1.810673,2.226105,1.567397,33.521996,4.317017,3.471277,1.676195,0.903972,304.759125,80.683327,20.265821,9.392914,3.711607,56.370464,6.0741,3.59781,2.067723,1.191756,
pralhadspell.normal.csv,23.615868,3.195472,1.084444,1.049186,0.526364,21.184547,4.222175,3.327765,4.770851,2.043643,9.450855,1.906712,0.545387,0.438339,0.272899,50.510361,4.833277,2.571981,2.669584,1.293432,5.489362,0.799483,1.247912,0.890864,0.476067,2.94613,0.730991,0.601128,0.432328,0.231373,1.60005,0.60651,0.22173,0.340707,0.216731,6.809144,1.358755,0.903941,0.849761,0.494624,12.68517,2.95041,2.143035,1.189102,0.798286,94.581078,14.899823,9.44581,3.94149,2.12171,27.659037,6.683071,1.93741,2.080331,1.450104,30.586637,3.663488,2.781938,1.354805,0.789777,184.858597,50.860485,13.784408,6.247266,2.833379,44.467018,3.727954,2.46787,1.712495,1.053355,
pralhadspell.normal.csv,17.810484,2.489983,0.992123,1.115645,0.519227,17.139021,3.583021,2.943728,4.650312,1.984324,10.551465,1.713503,0.578469,0.492774,0.301884,50.388237,5.115247,3.075058,2.550253,1.322566,6.388751,0.72364,1.41155,0.944549,0.534142,3.23148,0.725824,0.642524,0.47438,0.249827,1.891194,0.51273,0.226794,0.40539,0.235415,7.71816,1.398192,0.924491,0.925196,0.508709,14.545379,2.83943,2.124666,1.137722,0.755489,81.087807,11.743455,8.225282,2.764559,1.69525,25.984756,6.588352,2.012573,1.994912,1.350016,27.33186,3.204223,2.28358,1.198035,0.735814,106.853767,29.536119,10.267655,4.167123,2.149197,40.736916,3.095545,1.736968,1.548916,0.980534,
pralhadspell.normal.csv,12.725224,1.89103,0.994944,1.228983,0.542801,13.435978,3.042234,2.57758,4.593185,1.956395,11.066673,1.549057,0.635942,0.559375,0.32826,47.383896,5.390792,3.621771,2.614908,1.45431,6.574784,0.641923,1.567923,1.060487,0.653936,3.258115,0.667047,0.671898,0.536515,0.280804,2.03943,0.430142,0.230097,0.494197,0.268788,8.044966,1.424791,0.892431,1.054116,0.534726,16.323345,2.909866,2.101807,1.235052,0.734726,80.496338,11.466334,8.56802,2.572607,1.439153,25.546215,6.756536,2.006611,1.993474,1.263514,24.788628,2.979746,2.001657,1.211128,0.72226,77.920006,19.834415,10.170043,3.365531,1.750897,42.367817,4.014447,1.538288,1.573395,0.951497,
pralhadspell.normal.csv,9.883556,1.506911,1.048544,1.350023,0.572228,10.05808,2.656583,2.246284,4.539505,1.937662,11.142714,1.434413,0.67468,0.608745,0.343052,42.970123,5.477977,4.051258,2.787877,1.622195,6.120394,0.577463,1.651447,1.23206,0.798394,3.205782,0.575999,0.661524,0.595452,0.312724,2.104459,0.416598,0.239407,0.587398,0.305651,8.312537,1.473222,0.812679,1.193923,0.560378,17.905396,3.178718,2.045398,1.434607,0.73009,89.097107,13.268724,9.603839,3.104697,1.290191,27.703529,7.094985,1.912436,2.069084,1.189241,23.580328,2.949045,1.846621,1.334701,0.722279,94.619598,19.358431,12.524423,3.453421,1.583287,53.588524,6.267749,1.744439,1.706441,0.933635,
